NAME,Ampicillin,Broad-Spectrum Cephalosporins,Chloramphenicol,Ciprofloxacin,Sulfonamides,Trimethoprim,Co-Trimoxazole,Tetracycline,Azithromycin,Colistin,Meropenem
B3474,1,0,1,1,1,1,1,1,0,0,0
B3517,0,0,0,1,0,0,0,0,0,0,0
B359,0,0,0,1,0,0,0,0,0,0,0
B37490,0,0,0,1,0,0,0,0,0,0,0
B3803,0,0,0,0,0,0,0,0,0,0,0
B3848,1,0,1,0,1,1,1,0,0,0,0
B3905,0,0,0,0,0,0,0,0,0,0,0
B3908,0,0,0,0,0,0,0,0,0,0,0
B3918,0,0,0,0,0,0,0,0,0,0,0
B39348,1,0,1,1,1,1,1,0,0,0,0
B39403,0,0,0,1,0,0,0,0,0,0,0
B4016,1,0,1,0,1,1,1,1,0,0,0
B40414,0,0,0,0,0,0,0,0,0,0,0
B4129,1,0,0,1,1,0,0,0,0,0,0
B415,0,0,0,1,0,0,0,0,0,0,0
B4306,0,0,0,1,0,0,0,0,0,0,0
B4375,0,0,0,1,0,0,0,0,0,0,0
B4393,0,0,0,0,0,0,0,0,0,0,0
B4532,0,0,0,0,0,0,0,0,0,0,0
B4589,0,0,0,0,0,0,0,0,0,0,0
B4595,1,0,1,1,1,1,1,1,0,0,0
B4636,1,0,1,0,1,1,1,0,0,0,0
B4712,0,0,0,1,0,0,0,0,0,0,0
B4760,1,0,1,0,1,1,1,1,0,0,0
B4812,1,0,1,0,1,1,1,1,0,0,0
B4878,1,0,0,1,1,0,0,0,0,0,0
B5039,0,0,0,0,0,0,0,0,0,0,0
B5087,1,0,1,1,1,1,1,0,0,0,0
B5563,0,0,0,0,0,0,0,0,0,0,0
B5606,1,0,1,1,1,1,1,1,0,0,0
B5753,0,0,0,1,0,0,0,0,0,0,0
B5782,0,0,0,1,0,0,0,0,0,0,0
B5801,0,0,0,1,0,0,0,0,0,0,0
B6327,1,0,1,1,1,1,1,1,0,0,0
B6525,0,0,0,1,0,0,0,0,0,0,0
B6570,0,0,0,0,0,0,0,0,0,0,0
B6693,0,0,0,0,0,0,0,0,0,0,0
B6855,1,0,1,1,1,1,1,0,0,0,0
B686,0,0,0,1,0,0,0,0,0,0,0
B6892,1,0,1,1,1,1,1,0,0,0,0
B6951,1,0,1,0,1,1,1,1,0,0,0
B6996,0,0,0,1,0,0,0,0,0,0,0
B712,0,0,0,0,0,0,0,0,0,0,0
B7167,0,0,0,1,0,0,0,0,0,0,0
B7204,0,0,0,1,0,0,0,0,0,0,0
B7417,0,0,0,1,0,0,0,0,0,0,0
B7488,0,0,0,1,0,0,0,0,0,0,0
B7618,0,0,0,1,0,0,0,0,0,0,0
B774,0,0,0,0,0,0,0,0,0,0,0
B7819,0,0,0,0,0,0,0,0,0,0,0
B7830,0,0,0,0,0,0,0,0,0,0,0
B7929,0,0,0,0,0,0,0,0,0,0,0
B8063,0,0,0,1,0,0,0,0,0,0,0
B8081,0,0,0,0,0,0,0,0,0,0,0
B812,0,0,0,1,0,0,0,0,0,0,0
B8257,0,0,0,0,0,0,0,0,0,0,0
B8340,1,0,1,1,1,1,1,1,0,0,0
B8541,1,0,1,1,1,1,1,1,0,0,0
B8629,0,0,0,1,0,0,0,0,0,0,0
B8677,0,0,0,0,0,0,0,0,0,0,0
B8746,1,0,1,1,1,1,1,1,0,0,0
B8784,0,0,0,1,0,0,0,0,0,0,0
B8794,1,0,1,1,1,1,1,1,0,0,0
B8802,0,0,0,1,0,0,0,0,0,0,0
B8880,1,0,1,0,1,1,1,1,0,0,0
B8927,1,0,1,1,1,1,1,1,0,0,0
B896,0,0,0,1,0,0,0,0,0,0,0
B9330,0,0,0,0,0,0,0,0,0,0,0
B9365,0,0,0,1,0,0,0,0,0,0,0
B941,0,0,0,1,0,0,0,0,0,0,0
B95,1,0,1,1,1,1,1,1,0,0,0
B9577,0,0,0,1,0,0,0,0,0,0,0
B9604,0,0,0,1,0,0,0,0,0,0,0
BA1321,0,0,0,1,0,0,0,0,0,0,0
BA2820,0,0,0,1,0,0,0,0,0,0,0
BA7428,0,0,0,1,0,0,0,0,0,0,0
BA7569,0,0,0,1,0,0,0,0,0,0,0
bfk01783,0,0,0,0,0,0,0,0,0,0,0
bkf00126,0,0,0,0,0,0,0,0,0,0,0
bkf001628,0,0,0,0,0,0,0,0,0,0,0
bkf00258,0,0,0,0,0,0,0,0,0,0,0
bkf00319,0,0,1,0,1,1,1,0,0,0,0
bkf01043,0,0,0,0,0,0,0,0,0,0,0
bkf01146,0,0,0,0,0,0,0,0,0,0,0
bkf01464,0,0,0,0,0,0,0,0,0,0,0
bkf01465,0,0,0,0,0,0,0,0,0,0,0
bkf01493,0,0,1,0,1,1,1,0,0,0,0
bkf01613,0,0,0,0,0,0,0,0,0,0,0
bkf01660,0,0,0,0,0,0,0,0,0,0,0
bkf01755,0,0,0,0,0,0,0,0,0,0,0
bkf01760,0,0,0,0,0,0,0,0,0,0,0
BP200,0,0,0,1,0,0,0,0,0,0,0
BP2343,0,0,0,1,0,0,0,0,0,0,0
BP2397,0,0,0,1,0,0,0,0,0,0,0
BP2608,0,0,0,1,0,0,0,0,0,0,0
BP2899,0,0,0,1,0,0,0,0,0,0,0
BP3206,0,0,0,0,0,0,0,0,0,0,0
BV145,0,0,0,1,0,0,0,0,0,0,0
E98-3139,0,0,0,1,0,0,0,0,0,0,0
ERS3348134,0,0,0,1,0,0,0,0,0,0,0
ERS3348156,0,0,0,1,0,0,0,0,0,0,0
ERS3348157,0,0,0,1,0,0,0,0,0,0,0
ERS3348158,0,0,0,1,0,0,0,0,0,0,0
ERS3348160,0,0,0,1,0,0,0,0,0,0,0
ERS3348167,0,0,0,1,0,0,0,0,0,0,0
ERS3348176,0,0,0,1,0,0,0,0,0,0,0
ERS1115626,1,0,1,1,1,1,1,0,0,0,0
ERS1115627,0,0,0,1,0,0,0,0,0,0,0
ERS1115628,0,0,0,1,0,0,0,0,0,0,0
ERS1115629,0,0,0,1,0,0,0,0,0,0,0
ERS1115630,1,0,1,1,1,1,1,0,0,0,0
ERS1115631,0,0,0,1,0,0,0,0,0,0,0
ERS1115632,0,0,0,1,0,0,0,0,0,0,0
ERS1115633,1,0,1,1,1,1,1,0,0,0,0
ERS1115634,0,0,0,1,0,0,0,0,0,0,0
ERS1115635,0,0,0,1,0,0,0,0,0,0,0
ERS1115636,0,0,0,1,0,0,0,0,0,0,0
ERS1115637,0,0,0,1,0,0,0,0,0,0,0
ERS1115638,1,0,1,1,1,1,1,0,0,0,0
ERS1115639,1,0,1,1,1,1,1,0,0,0,0
ERS1115640,0,0,0,1,0,0,0,0,0,0,0
ERS1115641,0,0,0,1,0,0,0,0,0,0,0
ERS1115642,0,0,0,1,0,0,0,0,0,0,0
ERS1115643,0,0,0,1,0,0,0,0,0,0,0
ERS1115644,1,0,1,1,1,1,1,0,0,0,0
ERS1115645,0,0,0,1,0,0,0,0,0,0,0
ERS1115646,0,0,0,1,0,0,0,0,0,0,0
ERS1115647,0,0,0,1,0,0,0,0,0,0,0
ERS1115648,0,0,0,1,0,0,0,0,0,0,0
ERS1115649,0,0,0,1,0,0,0,0,0,0,0
ERS1115650,0,0,0,1,0,0,0,0,0,0,0
ERS1115651,0,0,0,1,0,0,0,0,0,0,0
ERS1115652,0,0,0,1,0,0,0,0,0,0,0
ERS1115653,0,0,0,1,0,0,0,0,0,0,0
ERS1115654,0,0,0,1,0,0,0,0,0,0,0
ERS1115655,1,0,1,1,1,1,1,0,0,0,0
ERS758901,0,0,0,0,0,0,0,0,0,0,0
ERS758905,0,0,0,0,0,0,0,0,0,0,0
ERS758908,0,0,0,0,0,0,0,0,0,0,0
ERS758913,0,0,0,0,0,0,0,0,0,0,0
ERS758915,0,0,0,0,0,0,0,0,0,0,0
ERS758920,0,0,0,0,0,0,0,0,0,0,0
ERS758924,0,0,0,0,0,0,0,0,0,0,0
ERS758925,0,0,0,0,0,0,0,0,0,0,0
ERS758927,0,0,0,0,0,0,0,0,0,0,0
ERS758931,0,0,0,0,0,0,0,0,0,0,0
ERS758932,0,0,0,0,0,0,0,0,0,0,0
eth00410,0,0,0,0,0,0,0,0,0,0,0
eth00717,0,0,0,0,0,0,0,0,0,0,0
GB003,0,0,0,1,0,0,0,0,0,0,0
GB005,0,0,0,1,0,0,0,0,0,0,0
GB026,0,0,0,0,0,0,0,0,0,0,0
GB031,0,0,0,1,0,0,0,0,0,0,0
GB044,0,0,0,1,0,0,0,0,0,0,0
GB071,0,0,0,1,0,0,0,0,0,0,0
GB076,0,0,0,0,0,0,0,0,0,0,0
GB125,0,0,0,1,0,0,0,0,0,0,0
GB169,0,0,0,1,0,0,0,0,0,0,0
GB199,0,0,0,1,0,0,0,0,0,0,0
GB276,0,0,0,0,0,0,0,0,0,0,0
GB281,0,0,0,0,0,0,0,0,0,0,0
GB335,0,0,0,0,0,0,0,0,0,0,0
GB336,0,0,0,0,0,0,0,0,0,0,0
GB368,0,0,0,1,0,0,0,0,0,0,0
GB387,0,0,0,0,0,0,0,0,0,0,0
GB428,0,0,0,0,0,0,0,0,0,0,0
GB496,0,0,0,1,0,0,0,0,0,0,0
GB580,0,0,0,0,0,0,0,0,0,0,0
GB650,0,0,0,1,0,0,0,0,0,0,0
GB705,0,0,0,0,0,0,0,0,0,0,0
GB710,0,0,0,1,0,0,0,0,0,0,0
gha112543,1,0,1,0,1,1,1,1,0,0,0
gha112722,1,0,1,0,1,1,1,1,0,0,0
gha112792,1,0,1,0,1,1,1,1,0,0,0
gha112905,0,0,0,0,0,0,0,0,0,0,0
gha112987,0,0,1,0,1,1,1,1,0,0,0
gha113010,0,0,0,0,0,0,0,0,0,0,0
gha113055,0,0,0,0,0,0,0,0,0,0,0
gha113411,1,0,1,0,1,1,1,1,0,0,0
gha113472,1,0,1,0,1,1,1,1,0,0,0
gha113597,1,0,1,0,1,1,1,1,0,0,0
gha113825,1,0,1,0,1,1,1,1,0,0,0
gha113834,1,0,1,0,1,1,1,1,0,0,0
gha114025,1,0,1,0,1,1,1,1,0,0,0
gha114027,1,0,1,0,1,1,1,1,0,0,0
gha114044,1,0,1,0,1,1,1,1,0,0,0
gha114070,1,0,1,0,1,1,1,1,0,0,0
gha114149,1,0,1,0,1,1,1,1,0,0,0
gha114347,1,0,1,0,1,1,1,1,0,0,0
gha114349,0,0,0,0,0,0,0,0,0,0,0
gha114380,0,0,0,0,0,0,0,0,0,0,0
gha114569,0,0,1,0,1,1,1,0,0,0,0
gha114578,0,0,1,0,1,1,1,0,0,0,0
gha114627,1,0,1,0,1,1,1,1,0,0,0
gha114762,0,0,0,0,0,0,0,0,0,0,0
gha114899,1,0,1,0,1,1,1,1,0,0,0
gha115045,0,0,1,0,1,1,1,0,0,0,0
gha115082,1,0,1,0,1,1,1,1,0,0,0
gha115138,1,0,1,0,1,1,1,1,0,0,0
gha115200,1,0,1,0,1,1,1,1,0,0,0
gha115343,1,0,1,0,1,1,1,1,0,0,0
gha115381,0,0,1,0,1,1,1,0,0,0,0
gha115454,1,0,1,0,1,1,1,1,0,0,0
gha115475,1,0,1,0,1,1,1,1,0,0,0
gha115524,0,0,0,0,0,0,0,0,0,0,0
gha115531,1,0,1,0,1,1,1,1,0,0,0
gha115603,1,0,1,0,1,1,1,1,0,0,0
gha115685,1,0,1,0,1,1,1,1,0,0,0
gha115752,1,0,1,0,1,1,1,1,0,0,0
gha116073,1,0,1,0,1,1,1,1,0,0,0
gha116092,1,0,1,0,1,1,1,1,0,0,0
gha116178,1,0,1,0,1,1,1,1,0,0,0
gha130010,0,0,0,0,0,0,0,0,0,0,0
gha200784,1,0,1,0,1,1,1,1,0,0,0
gha200791,1,0,1,0,1,1,1,1,0,0,0
gha300005,1,0,1,0,1,1,1,1,0,0,0
gha300113,1,0,1,0,1,1,1,1,0,0,0
gha300372,0,0,0,0,0,0,0,0,0,0,0
gha300680,1,0,1,0,1,1,1,1,0,0,0
gha300795,0,0,0,0,0,0,0,0,0,0,0
gha300884,1,0,1,0,1,1,1,1,0,0,0
gha300947,1,0,0,0,1,1,1,1,0,0,0
gha400010,0,0,0,0,0,0,0,0,0,0,0
gha400019,1,0,1,0,1,1,1,1,0,0,0
gha400509,1,0,1,0,1,1,1,1,0,0,0
gha400543,1,0,1,0,1,1,1,1,0,0,0
gha400617,1,0,1,0,1,1,1,1,0,0,0
gha400630,1,0,1,0,1,1,1,1,0,0,0
gha400648,0,0,0,0,0,0,0,0,0,0,0
gha500212,1,0,1,0,1,1,1,1,0,0,0
gha500316,1,0,1,0,1,1,1,1,0,0,0
gha500326,1,0,1,0,1,1,1,1,0,0,0
gha500347,1,0,1,0,1,1,1,1,0,0,0
gha500362,1,0,1,0,1,1,1,1,0,0,0
gha500517,0,0,0,0,0,0,0,0,0,0,0
gha500707,0,0,0,0,0,0,0,0,0,0,0
gha500763,1,0,1,0,1,1,1,1,0,0,0
gha500820,1,0,1,0,1,1,1,1,0,0,0
gha500849,1,0,1,0,1,1,1,1,0,0,0
gha500926,1,0,1,0,1,1,1,1,0,0,0
gha52234,1,0,1,0,1,1,1,1,0,0,0
gha52446,1,0,1,0,1,1,1,1,0,0,0
gha53002,1,0,1,0,1,1,1,1,0,0,0
gha58918,1,0,1,0,1,1,1,1,0,0,0
gha601491,0,0,1,0,1,1,1,0,0,0,0
gha60484,0,0,0,0,0,0,0,0,0,0,0
gha66994,1,0,1,0,1,1,1,1,0,0,0
gha68564,1,0,1,0,1,1,1,1,0,0,0
gha7119,1,0,1,0,1,1,1,1,0,0,0
gha73406,0,0,0,0,0,0,0,0,0,0,0
gha75193,1,0,1,0,1,1,1,1,0,0,0
gha75716,0,0,0,0,0,0,0,0,0,0,0
gha75916,0,0,0,0,0,0,0,0,0,0,0
gha77941,0,0,0,0,0,0,0,0,0,0,0
gha78920,1,0,1,0,1,1,1,1,0,0,0
gha80509,1,0,1,0,1,1,1,1,0,0,0
gha80759,0,0,1,0,1,1,1,0,0,0,0
gha85372,0,0,0,0,0,0,0,0,0,0,0
gha87039,0,0,0,0,0,0,0,0,0,0,0
gha87249,1,0,1,0,1,1,1,1,0,0,0
gha89541,1,0,1,0,1,1,1,1,0,0,0
gha89997,0,0,0,0,0,0,0,0,0,0,0
gha910293,1,0,1,0,1,1,1,1,0,0,0
gha914222,0,0,0,0,0,0,0,0,0,0,0
gha916885,1,0,1,0,1,1,1,1,0,0,0
gha91708,1,0,1,0,1,1,1,1,0,0,0
gha917800,1,0,1,0,1,1,1,1,0,0,0
gha91946,1,0,1,0,1,1,1,1,0,0,0
gha9728,1,0,1,0,1,1,1,1,0,0,0
gha98311,0,0,0,0,0,0,0,0,0,0,0
gha98375,0,0,0,0,0,0,0,0,0,0,0
gha98552,1,0,1,0,1,1,1,1,0,0,0
gnb00286,0,0,0,0,0,0,0,0,0,0,0
gnb00358,0,0,0,0,0,0,0,0,0,0,0
gnb01556,0,0,0,0,0,0,0,0,0,0,0
Gurgaon01,1,1,0,1,1,1,1,1,0,0,0
Gurgaon02,0,0,0,1,0,0,0,1,0,0,0
H120480474,0,0,0,1,0,0,0,0,0,0,0
H120520612,0,0,0,1,0,0,0,0,0,0,0
H120660652,1,1,0,1,0,0,0,0,0,0,0
H120700379,0,0,0,1,0,0,0,0,0,0,0
H120880480,0,0,0,1,0,0,0,0,0,0,0
H120940599,1,0,1,1,1,1,1,0,0,0,0
H121000365,0,0,0,1,0,0,0,0,0,0,0
H121220713,0,0,0,1,0,0,0,0,0,0,0
H121340344,0,0,0,1,0,0,0,0,0,0,0
H121560563,1,0,1,1,1,1,1,0,0,0,0
H121600344,1,0,1,1,1,1,1,0,0,0,0
H121700493,1,0,1,1,1,1,1,0,0,0,0
H121880406,0,0,0,1,0,0,0,0,0,0,0
H122020506,0,0,0,1,0,0,0,0,0,0,0
H122280391,0,0,0,1,0,0,0,0,0,0,0
H122440463,1,0,1,1,1,1,1,1,0,0,0
H122720606,0,0,0,1,0,0,0,0,0,0,0
H123220572,0,0,0,1,0,0,0,0,0,0,0
H123240558,0,0,0,1,0,0,0,0,0,0,0
H123420688,0,0,0,0,0,0,0,0,0,0,0
H123760548,1,0,0,0,1,1,1,1,0,0,0
H123820597,0,0,0,1,0,0,0,0,0,0,0
H123820598,0,0,0,1,0,0,0,0,0,0,0
H124140814,1,0,1,1,1,1,1,0,0,0,0
H124140816,0,0,0,0,0,0,0,0,0,0,0
H124220693,1,0,1,1,1,1,1,0,0,0,0
H124520476,0,0,0,1,0,0,0,0,0,0,0
H141520480,1,0,1,1,1,1,1,0,0,0,0
H141620541,0,0,0,1,0,0,0,0,0,0,0
H141620542,1,0,1,1,1,1,1,0,0,0,0
H141620544,0,0,0,1,0,0,0,0,0,0,0
H141640745,0,0,0,1,0,0,0,0,0,0,0
H141741066,0,0,0,1,0,0,0,0,0,0,0
H141820421,0,0,1,1,1,1,1,0,0,0,0
H141840487,0,0,0,0,0,0,0,0,0,0,0
H141980480,0,0,0,1,0,0,0,0,0,0,0
H142180434,0,0,0,1,0,0,0,0,0,0,0
H142180435,0,0,0,1,0,0,0,0,0,0,0
H142180436,0,0,0,1,0,0,0,0,0,0,0
H142260452,1,0,1,1,1,1,1,0,0,0,0
H142600190,0,0,0,0,0,0,0,0,0,0,0
H142680491,0,0,0,1,0,0,0,0,0,0,0
H143160436,0,0,0,1,0,0,0,0,0,0,0
H143340448,0,0,0,1,0,0,0,0,0,0,0
H143520419,1,0,1,1,1,1,1,0,0,0,0
H143540769,0,0,0,1,0,0,0,0,0,0,0
H143540770,0,0,0,1,0,0,0,0,0,0,0
H143540771,0,0,0,1,0,0,0,0,0,0,0
H143540772,0,0,0,1,0,0,0,0,0,0,0
H143540773,0,0,0,1,0,0,0,0,0,0,0
H143600563,0,0,0,1,0,0,0,0,0,0,0
H143660452,0,0,0,1,0,0,0,0,0,0,0
H143660453,1,0,1,1,1,1,1,0,0,0,0
H143740612,0,0,0,1,0,0,0,0,0,0,0
H143740613,0,0,0,1,0,0,0,0,0,0,0
H143740619,0,0,0,1,0,0,0,0,0,0,0
H143740622,0,0,0,1,0,0,0,0,0,0,0
H143740623,0,0,0,0,0,0,0,0,0,0,0
H143760533,0,0,0,0,0,0,0,0,0,0,0
H143820847,0,0,0,1,0,0,0,0,0,0,0
H143860628,0,0,0,1,0,0,0,0,0,0,0
H143880540,0,0,0,1,0,0,0,0,0,0,0
H143900520,0,0,0,1,0,0,0,0,0,0,0
H143900522,1,0,1,1,1,1,1,0,0,0,0
H143920707,0,0,0,1,0,0,0,0,0,0,0
H143920708,1,0,1,1,1,1,1,0,0,0,0
H143980712,0,0,0,1,0,0,0,0,0,0,0
H143980715,1,0,1,1,1,1,1,0,0,0,0
H144060557,0,0,0,1,0,0,0,0,0,0,0
H144100491,1,0,1,0,1,1,1,0,0,0,0
H144220629,0,0,0,1,0,0,0,0,0,0,0
H144320731,1,0,1,0,1,1,1,0,0,0,0
H144400574,0,0,0,1,0,0,0,0,0,0,0
H144400575,1,0,1,1,1,1,1,0,0,0,0
H144420812,0,0,0,1,0,0,0,0,0,0,0
H144460490,0,0,0,1,0,0,0,0,0,0,0
H144500520,0,0,0,1,0,0,0,0,0,0,0
H144600665,1,0,1,1,1,1,1,0,0,0,0
H144720739,1,0,1,0,1,1,1,0,0,0,0
H144940495,1,0,1,1,1,1,1,0,0,0,0
H144960528,0,0,0,1,0,0,0,0,0,0,0
H145020655,0,0,0,1,0,0,0,0,0,0,0
H145060540,0,0,0,1,0,0,0,0,0,0,0
H145100625,1,0,0,0,1,1,1,0,0,0,0
H145120598,1,0,1,1,1,1,1,0,0,0,0
H145220604,0,0,0,0,0,0,0,0,0,0,0
H145240542,0,0,0,1,0,0,0,0,0,0,0
H150200804,0,0,0,0,0,0,0,0,0,0,0
H150200806,1,0,1,1,1,1,1,0,0,0,0
H150220525,0,0,0,0,0,0,0,0,0,0,0
H150220526,1,0,1,1,1,1,1,0,0,0,0
H150220527,0,0,0,1,0,0,0,0,0,0,0
H150260368,0,0,0,1,0,0,0,0,0,0,0
H150320542,1,0,0,0,1,1,1,0,0,0,0
H150320543,1,0,0,0,1,1,1,0,0,0,0
H150340516,1,0,1,1,1,1,1,0,0,0,0
H150640535,1,0,1,1,1,1,1,0,0,0,0
H150680622,0,0,0,1,0,0,0,0,0,0,0
H150680623,0,0,0,1,0,0,0,0,0,0,0
H150720554,0,0,0,1,0,0,0,0,0,0,0
H150820685,0,0,0,1,0,0,0,0,0,0,0
H150820687,0,0,0,1,0,0,0,0,0,0,0
H151140682,0,0,0,1,0,0,0,0,0,0,0
H151340526,0,0,0,1,0,0,0,0,0,0,0
H151400484,0,0,0,1,0,0,0,0,0,0,0
Iso21-29_05_2016,0,0,0,1,0,0,0,0,0,0,0
Iso22-04_06_2016,0,0,0,1,0,0,0,0,0,0,0
Iso23-11_06_2016,0,0,0,1,0,0,0,0,0,0,0
Iso24-30_06_2016,0,0,0,1,0,0,0,0,0,0,0
Iso25-10_07_2016,0,0,0,1,0,0,0,0,0,0,0
Iso27-12_07_2016,0,0,0,1,0,0,0,0,0,0,0
Iso32-23_10_2015,0,0,0,1,0,0,0,0,0,0,0
Iso33-26_10_2015,0,0,0,1,0,0,0,0,0,0,0
Iso34-30_10_2015,0,0,0,1,0,0,0,0,0,0,0
Iso35-11_11_2015,0,0,0,1,0,0,0,0,0,0,0
Iso36-16_11_2015,0,0,0,1,0,0,0,0,0,0,0
Iso37-23_11_2015,0,0,0,1,0,0,0,0,0,0,0
Iso39-15_12_2015,0,0,0,1,0,0,0,0,0,0,0
Iso41-21_12_2015,0,0,0,1,0,0,0,0,0,0,0
Iso42-22_12_2015,0,0,0,1,0,0,0,0,0,0,0
Iso43-31_12_2015,0,0,0,1,0,0,0,0,0,0,0
Iso44-18_01_2016,0,0,0,1,0,0,0,0,0,0,0
Iso45-27_01_2016,0,0,0,1,0,0,0,0,0,0,0
Iso47-02_03_2016,0,0,0,1,0,0,0,0,0,0,0
Iso48-11_03_2016,0,0,0,1,0,0,0,0,0,0,0
Iso51-22_03_2016,0,0,0,1,0,0,0,0,0,0,0
Iso52-02_05_2016,0,0,0,1,0,0,0,0,0,0,0
Iso53-10_05_2016,0,0,0,1,0,0,0,0,0,0,0
Iso54-12_05_2016,0,0,0,1,0,0,0,0,0,0,0
Iso55-19_05_2016,0,0,0,1,0,0,0,0,0,0,0
Iso58-28_01_2016,0,0,0,1,0,0,0,0,0,0,0
Iso59-25_05_2016,0,0,0,1,0,0,0,0,0,0,0
Iso60-26_05_2016,0,0,0,1,0,0,0,0,0,0,0
Iso61-03_06_2016,0,0,0,1,0,0,0,0,0,0,0
Iso62-10_06_2016,0,0,0,1,0,0,0,0,0,0,0
Iso63-06_07_2016,0,0,0,1,0,0,0,0,0,0,0
Iso64-14_07_2016,0,0,0,1,0,0,0,0,0,0,0
Iso65-15_07_2016,0,0,0,1,0,0,0,0,0,0,0
Iso66-22_07_2016,0,0,0,1,0,0,0,0,0,0,0
Iso67-28_07_2016,0,0,0,1,0,0,0,0,0,0,0
Iso69-01_08_2016,0,0,0,1,0,0,0,0,0,0,0
Iso70-04_08_2016,0,0,0,1,0,0,0,0,0,0,0
Iso72-09_09_2016,0,0,0,1,0,0,0,0,0,0,0
Iso82-28_02_2016,0,0,0,1,0,0,0,0,0,0,0
K3657,0,0,0,0,0,0,0,0,0,0,0
K3659,0,0,0,0,0,0,0,0,0,0,0
K3662,0,0,0,0,0,0,0,0,0,0,0
KRSAL17-2203,0,0,0,1,0,0,0,0,0,0,0
KRSAL17-2204,0,0,0,1,0,0,0,0,0,0,0
KRSAL17-2205,0,0,0,1,0,0,0,0,0,0,0
KRSAL17-2206,0,0,0,1,0,0,0,0,0,0,0
KRSAL17-2207,0,0,0,1,0,0,0,0,0,0,0
KRSAL17-2216,0,0,0,1,0,0,0,0,0,0,0
KRSAL17-2217,0,0,0,1,0,0,0,0,0,0,0
KRSAL17-2218,0,0,0,1,0,0,0,0,0,0,0
M11,0,0,0,0,0,0,0,0,0,0,0
M12,0,0,0,0,0,0,0,0,0,0,0
M13,0,0,0,0,0,0,0,0,0,0,0
M14,0,0,0,0,0,0,0,0,0,0,0
M15,0,0,0,0,0,0,0,0,0,0,0
M16,0,0,0,0,0,0,0,0,0,0,0
M324,0,0,0,0,0,0,0,0,0,0,0
M359,0,0,0,0,0,0,0,0,0,0,0
M417,0,0,0,0,0,0,0,0,0,0,0
M452,0,0,0,0,0,0,0,0,0,0,0
M454,0,0,0,0,0,0,0,0,0,0,0
M457,0,0,0,0,0,0,0,0,0,0,0
M459,0,0,0,0,0,0,0,0,0,0,0
M460,0,0,0,0,0,0,0,0,0,0,0
M462,0,0,0,0,0,0,0,0,0,0,0
M463,0,0,0,0,0,0,0,0,0,0,0
M465,0,0,0,0,0,0,0,0,0,0,0
M467,0,0,0,0,0,0,0,0,0,0,0
M491,0,0,0,0,0,0,0,0,0,0,0
M508,0,0,0,0,0,0,0,0,0,0,0
M509,0,0,0,0,0,0,0,0,0,0,0
M510,0,0,0,0,0,0,0,0,0,0,0
M514,0,0,0,0,0,0,0,0,0,0,0
M515,0,0,0,0,0,0,0,0,0,0,0
M516,0,0,0,0,0,0,0,0,0,0,0
M517,0,0,0,0,0,0,0,0,0,0,0
M520,0,0,0,0,0,0,0,0,0,0,0
M580,0,0,0,0,0,0,0,0,0,0,0
M582,0,0,0,0,0,0,0,0,0,0,0
mgr00332,0,0,0,0,0,0,0,0,0,0,0
mgr00360,0,0,0,0,0,0,0,0,0,0,0
mgr00361,0,0,0,0,0,0,0,0,0,0,0
mgr00374,0,0,0,0,0,0,0,0,0,0,0
mgr00638,0,0,0,0,0,0,0,0,0,0,0
mgr02174,0,0,0,0,0,0,0,0,0,0,0
mgr03169,0,0,0,0,0,0,0,0,0,0,0
mgr03238,0,0,0,0,0,0,0,0,0,0,0
ERS3369927,1,0,0,1,1,0,0,1,0,0,0
ERS3369919,1,0,0,1,1,0,0,1,0,0,0
ERS3369973,1,0,0,1,1,0,0,1,0,0,0
ERS1810850,1,0,0,1,1,0,0,1,0,0,0
ERS1810786,1,0,0,1,1,0,0,1,0,0,0
ERS3369920,1,0,0,1,1,0,0,1,0,0,0
ERS1810736,1,0,0,1,1,0,0,1,0,0,0
ERS3369902,1,0,0,1,1,0,0,1,0,0,0
ERS1810740,1,0,0,1,1,0,0,1,0,0,0
ERS1810858,0,0,0,1,0,0,0,0,0,0,0
ERS1810807,1,0,1,1,1,1,1,1,0,0,0
ERS1810777,1,0,1,1,1,1,1,1,0,0,0
ERS1810726,1,0,1,1,1,1,1,1,0,0,0
ERS3369924,1,0,1,1,1,1,1,1,0,0,0
ERS1810846,1,0,1,1,1,1,1,1,0,0,0
ERS1810751,0,0,0,1,0,0,0,0,0,0,0
ERS1810774,1,0,1,1,1,1,1,1,0,0,0
ERS3369963,1,0,1,1,1,1,1,1,0,0,0
ERS1810727,1,0,1,1,1,1,1,1,0,0,0
ERS1810856,0,0,0,1,0,0,0,0,0,0,0
ERS1810720,1,0,1,1,1,1,1,0,0,0,0
ERS1810737,1,0,1,1,1,1,1,0,0,0,0
ERS3369926,0,0,1,1,1,1,1,0,0,0,0
ERS3369938,0,0,1,1,1,1,1,0,0,0,0
ERS1810791,1,0,1,1,1,1,1,0,0,0,0
ERS1810835,0,0,0,1,0,0,0,0,0,0,0
ERS1810754,1,0,1,1,1,1,1,0,0,0,0
ERS1810773,1,0,1,1,1,1,1,0,0,0,0
ERS1810735,1,0,1,1,1,1,1,0,0,0,0
ERS3369931,0,0,1,1,1,1,1,0,0,0,0
ERS1810783,1,0,1,1,1,1,1,0,0,0,0
ERS1810816,1,0,1,1,1,1,1,0,0,0,0
ERS1810785,1,0,1,1,1,1,1,0,0,0,0
